"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
b8dfa8ea,query,39,456.368
389073a9,welcome,7,25.658
b89b7a52,welcome,11,32.772
3889f262,explore,303,98.437
39015c1a,query,348,308.775
b89ec9cf,query,67,318.513
b6a3dff8,explore,30,86.037
3802712c,welcome,11,29.696
b80018bd,,10,
390653d5,query,17,436.551
36c2a17d,explore,308,117.176
388d02e8,welcome,46,20.241
b87903ac,explore,140,39.663
38085a47,explore,22,61.461
391a8556,welcome,33,29.425
38885716,query,65,459.789
b883842e,query,61,325.418
b787c692,welcome,57,37.466
392b1835,,27,
38b3f239,query,56,441.444
b6969284,index,9,51.581
37b4e37c,query,35,410.523
b8a7b0a3,query,78,252.563
b825d13a,explore,22,12.431
377e4907,query,122,308.009
392b1835,welcome,13,31.916
389073a9,explore,91,160.433
392053ac,explore,462,111.944
388b3a69,explore,49,132.308
38885716,explore,142,120.129
362f6947,query,17,352.843
38afc586,explore,256,120.270
b8f63b0b,welcome,12,47.626
b93b28d7,query,205,563.324
b7979420,query,57,450.030
3882f4f1,query,150,259.053
38720977,query,108,282.478
3942c139,,10,
b9256e5f,query,383,368.756
395032f5,welcome,20,25.512
385b91a0,,20,
b812fc1f,query,106,487.493
392caf1a,welcome,45,26.310
b8325408,,10,
3797e298,,57,
b8b47609,explore,35,178.283
396b35fd,explore,94,124.158
39185173,query,73,332.128
b8aa8457,query,30,352.647
b827702c,explore,22,120.942
38346aef,query,181,360.397
b9129922,explore,36,114.921
b89b7a52,query,77,298.252
3823b826,explore,22,170.382
b8f0962d,query,24,344.939
b94ae605,query,32,328.581
389c3fbf,index,38,69.502
b89b7a52,,10,
b8b09a40,explore,22,71.305
b8b7106c,query,263,404.954
b84d8554,welcome,19,23.194
3836208a,,75,
b8ba1a52,query,31,367.129
38a46750,explore,171,86.891
38acef48,query,97,406.531
38a46750,query,32,276.381
b804cad1,welcome,7,26.149
39244a12,welcome,7,42.063
385880f7,,41,
b8515a47,welcome,21,37.089
390653d5,query,44,438.076
b8924d23,query,26,455.180
38d99f08,welcome,63,25.104
388b3a69,query,71,351.995
b94ae605,query,19,423.678
b9219347,index,6,26.036
b93dd894,,10,
b8ce4d69,welcome,7,28.156
b77eea9a,query,106,361.502
3909fcb4,,109,
b9885d9d,welcome,61,40.294
b90674aa,query,22,348.434
b916b847,welcome,105,36.019
377e4907,query,26,273.996
395032f5,welcome,11,41.205
38de164d,welcome,15,43.102
35543f9a,explore,28,125.935
38516867,query,17,288.823
389f501e,query,95,434.870
391b468b,explore,127,165.862
39016ffa,index,13,53.430
38e48b29,index,4,21.518
379c0a1c,welcome,8,28.487
b7f37d19,welcome,72,19.844
b83e6c46,query,69,419.492
36f82cd3,welcome,45,27.152
374f8900,index,19,33.820
b7008ba3,query,40,357.042
b8c9549b,explore,50,115.515
b93c44d3,index,50,54.548
b9256e5f,explore,233,134.599
b802f2cb,query,50,346.747
3797e298,index,4,30.561
38b42380,explore,86,122.053
390d7bef,explore,115,154.890
b6a3dff8,explore,563,120.510
391947fc,welcome,56,38.253
38c3b179,query,17,430.638
380b029e,index,11,27.456
3950564d,query,17,336.748
391d1347,query,17,317.695
b6abe36a,explore,146,100.646
b95bbe87,query,182,369.227
b6a3dff8,welcome,53,44.839
38a46750,explore,119,200.364
b7ed8a0e,explore,50,19.695
b9158040,welcome,60,51.547
392c2881,query,22,451.717
385880f7,welcome,143,22.168
3889f262,explore,74,130.201
392caf1a,query,17,457.162
b7b6f838,,81,
b812fc1f,index,4,42.903
b7cdbed1,explore,42,166.258
b7a9727b,explore,167,63.207
385b91a0,,149,
3917268e,query,75,381.416
b8ecd29f,welcome,19,31.177
b927dc4a,welcome,22,28.625
39016ffa,query,86,411.760
b9158040,explore,64,137.736
b953da19,query,17,304.879
b6ee888d,query,92,243.987
394b75ed,query,164,427.162
3820a503,welcome,72,26.489
b915b7fc,,18,
b91c80f6,query,67,386.029
b8901c65,index,24,69.484
38601037,query,82,408.754
b8924d23,query,68,400.737
b91c0729,query,17,361.373
38d9d675,explore,142,201.382
b8031bf9,query,209,415.430
397fb00d,explore,41,88.525
391d1347,welcome,7,26.890
3633323a,query,18,445.706
38d7b07c,query,22,376.278
b825d13a,,21,
b96982b1,welcome,7,34.483
b8a7b0a3,query,27,383.233
395032f5,explore,167,167.058
b6a076f7,welcome,18,34.842
b849771b,index,5,34.676
3836208a,explore,259,173.376
38db4fae,welcome,12,26.658
38984925,explore,79,115.034
392b1835,query,71,384.954
390b6e97,explore,470,174.831
b787c692,query,52,410.586
3889f262,query,65,385.325
388d02e8,query,29,351.924
b9117f9e,welcome,10,16.932
b827702c,query,245,458.460
b8ce4d69,query,177,364.588
b8d3996f,,10,
b852ed16,query,17,406.298
b8dba31e,query,197,340.648
b93c44d3,query,55,369.353
385b91a0,welcome,14,15.295
386a5ba6,index,4,69.702
b8069d21,index,4,34.887
391aaf9b,explore,22,97.295
b8c22876,explore,118,99.604
38a9bf72,index,23,53.248
387e6511,query,24,389.411
b8b677f0,query,299,365.185
b93c4db5,,38,
38984925,welcome,7,33.465
391d1347,explore,345,109.013
b8c5530a,,55,
b896f0d6,welcome,83,37.504
38b663b2,explore,64,89.705
b7a9727b,welcome,38,35.134
37661fc5,welcome,9,12.505
38323ae2,query,87,456.755
380cf7b4,welcome,8,24.538
37eb0599,explore,68,143.915
b87903ac,query,31,406.761
b802d077,welcome,7,23.864
38984925,welcome,25,15.502
393cb3c5,query,103,423.945
380e8fdd,explore,105,147.183
390e5d1b,explore,111,144.716
38b094df,query,86,462.337
391b468b,query,44,370.204
b6969284,query,110,468.249
38765ab1,query,194,375.808
38b094df,welcome,60,31.788
b8b09a40,index,4,37.522
b93c4db5,query,149,417.881
b6a3dff8,explore,151,143.960
391947fc,,10,
3633323a,explore,109,57.369
b8031bf9,query,20,479.709
b8d5a408,query,96,405.682
3981c18d,query,52,354.833
38b094df,query,68,401.767
b896f0d6,query,17,373.360
3843297f,welcome,63,29.706
39185173,query,63,434.370
38d7b07c,query,55,371.612
b91c80f6,,25,
b95bbe87,index,18,51.944
b87d0584,query,17,325.055
390d895e,index,11,64.867
390e5d1b,query,21,380.791
39500b6a,welcome,31,14.867
b7f37d19,welcome,47,39.868
393cb3c5,query,44,415.725
b8e586de,welcome,67,25.752
b6969284,explore,566,120.117
38c65460,explore,271,110.060
b883842e,query,28,292.480
381d7dd1,query,297,391.192
38de123b,explore,265,51.397
392caf1a,index,7,64.135
38b3f239,query,17,294.419
b8e2a647,welcome,7,32.126
b87903ac,explore,192,153.157
38f0dc34,query,27,396.324
3970903c,explore,445,120.218
38b7b131,,86,
381d7dd1,query,184,438.291
392de0eb,index,15,43.124
b7008ba3,welcome,26,36.634
3816e46d,query,123,340.408
38b42380,,79,
b8a3b16b,welcome,16,22.696
38800455,explore,76,105.131
b6ee888d,query,67,448.804
38980291,welcome,50,47.105
392053ac,query,279,368.529
36a79d2b,index,4,64.866
b8c9549b,,65,
38b8c16a,explore,155,27.884
b8c25005,welcome,37,26.708
38c3a6cd,explore,93,100.103
3886474c,query,95,415.876
b8d5a408,index,24,65.055
38a9bf72,query,118,433.272
38085a47,query,17,313.028
37efaa30,welcome,13,35.175
b76e9187,query,23,344.649
38a3c7d8,welcome,11,22.399
b6abe36a,query,27,417.795
3895646c,welcome,151,18.424
390d895e,query,21,401.496
b9130c05,explore,136,127.789
38c3b179,query,245,318.441
b852ed16,explore,56,185.954
38b094df,query,24,381.911
b962874b,query,35,353.340
393cb3c5,query,17,336.909
390e5d1b,query,42,326.645
b6abe36a,index,15,13.284
38857e4b,index,40,34.598
b909c26c,explore,143,121.302
39185173,explore,211,138.142
381e162e,query,44,517.660
392c2881,query,43,395.940
b8268b46,query,33,313.732
38720977,welcome,20,42.411
b802791b,explore,66,103.932
b91545dc,,45,
38d2d781,query,103,396.350
38a3c7d8,welcome,93,9.418
b813a978,welcome,10,33.876
b99b6e47,explore,78,139.581
390e1025,explore,202,143.694
38984925,query,17,317.975
38333ce3,query,96,417.077
b8ef6134,explore,27,90.289
b77eea9a,explore,267,59.646
37eb0599,explore,22,82.570
b6969284,explore,121,118.620
392f1857,welcome,60,40.654
3917268e,explore,22,141.291
b8383b21,query,49,313.169
36b27679,explore,545,116.693
b8f0962d,welcome,23,23.458
b7ed8a0e,query,38,418.500
39185173,query,23,426.372
b8a4f47e,query,86,286.670
b813a978,explore,22,107.732
b84d8554,explore,244,100.930
36b27679,index,12,38.802
b825d13a,query,31,354.123
3819acb6,welcome,43,28.105
b8cf2084,query,17,538.690
b89448ed,explore,22,105.406
b89f4473,query,35,430.101
38491a2a,explore,69,109.059
390e1025,query,169,275.558
b7a2c6eb,explore,22,181.537
37b7138d,explore,82,103.770
3836208a,query,33,330.137
b6969284,query,144,407.300
b87d0584,query,28,405.905
3842a1a0,explore,22,151.513
3797d6a7,explore,22,116.189
b851a1d5,query,17,319.495
391d1347,query,17,357.892
380e8fdd,query,172,390.279
b70ea5fb,index,8,57.343
b7a2c6eb,query,17,417.627
390e5d1b,,10,
b9017c35,index,38,60.840
390e1025,explore,69,52.992
38de164d,explore,29,85.339
393cb3c5,explore,22,90.589
38a3ae79,query,127,380.744
38b8c16a,welcome,7,15.092
3981c18d,query,87,345.142
38bf03ee,query,51,406.688
370e3459,,113,
3802712c,explore,22,141.042
39454d0e,welcome,26,25.565
38b42380,query,44,381.900
38c534ba,query,256,351.734
38601037,index,7,43.384
380cf7b4,,23,
b783aac0,query,194,320.755
391a8556,query,210,376.075
b983466d,index,48,42.853
3865afa7,explore,73,218.438
37edb6b8,welcome,7,34.424
37c1aa18,query,286,455.105
39244a12,query,88,553.128
b7008ba3,welcome,13,28.415
b8c6f746,welcome,61,15.934
b7008ba3,welcome,8,24.515
b93c44d3,index,9,48.803
b8924d23,explore,83,58.766
b882dce4,query,40,369.804
3802712c,query,38,367.399
b827702c,welcome,7,29.737
b7f9396d,index,29,60.803
38cf3752,query,40,380.144
37bf6ce5,welcome,47,37.936
38c65460,query,48,415.738
375a0fb8,query,80,350.637
b827702c,explore,51,170.954
381d7dd1,index,13,62.342
b6abe36a,query,182,332.955
b86654da,query,18,400.624
b883842e,query,120,317.078
b7a9727b,welcome,28,26.219
395032f5,,26,
b8b97ca4,explore,546,107.895
38516867,query,21,368.554
38d99f08,welcome,7,31.531
b7a9727b,query,160,418.185
389e3061,explore,40,128.282
38db4fae,query,145,226.817
b962874b,explore,39,118.487
3633323a,explore,104,81.687
b8325408,,76,
380cf7b4,explore,123,125.774
38085a47,query,17,452.463
b8714d14,welcome,38,14.689
390b6e97,welcome,174,27.666
3949d1bf,index,16,35.944
b827702c,query,79,372.326
b7ddbdfa,explore,376,49.116
3979c71a,welcome,37,33.481
39244a12,query,57,392.861
b790c673,query,94,345.423
b93c4db5,explore,104,74.152
391a8556,explore,132,187.186
37be0f14,query,53,303.422
b809a4da,welcome,12,35.167
38713c1f,index,5,48.563
b8eb316f,welcome,47,14.217
38d32429,index,15,66.938
3583d69f,query,179,500.624
37c1aa18,welcome,228,23.945
389c3fbf,welcome,27,21.456
36b27679,query,17,468.335
378adfcf,index,38,56.962
39016ffa,query,35,421.512
b953da19,query,19,320.989
b946e1bd,query,78,409.346
b8c6f746,welcome,83,25.959
b92d9cfe,query,26,392.268
38cf3752,welcome,119,37.967
38765ab1,welcome,29,25.465
b7c35ec2,explore,169,154.544
386a5ba6,explore,171,79.707
b89448ed,welcome,24,21.864
3766a4dd,welcome,7,49.612
391587f7,welcome,50,46.075
b916b847,explore,92,94.440
38765ab1,query,92,302.953
b92bdce9,,10,
b849771b,,244,
390246be,explore,261,188.926
b6969284,query,176,420.605
391a8556,welcome,38,29.970
38333ce3,explore,22,160.949
39211f19,query,78,374.658
b8aa8457,welcome,9,23.106
b8e24edc,explore,22,72.116
b802791b,query,86,365.145
b86654da,query,454,414.252
375a0fb8,index,4,59.428
394b75ed,query,39,383.419
392de0eb,query,202,408.423
b99b6e47,explore,75,167.124
389e3061,welcome,168,31.670
b802f2cb,explore,22,61.859
b851a1d5,explore,22,145.927
b93b28d7,explore,181,156.100
b983466d,query,17,302.388
b89ec9cf,explore,150,144.002
386152e9,query,149,321.729
390b6e97,explore,106,104.259
b91c0134,explore,362,155.138
39448ab1,welcome,15,31.540
390653d5,welcome,7,42.643
b802791b,index,7,26.306
370e3459,explore,140,82.283
b8a8eddc,query,24,291.898
b953da19,welcome,42,31.308
374be1fd,query,102,465.236
b7ed8a0e,welcome,76,44.324
b79d6170,explore,22,30.923
b917fd2e,query,114,476.410
390e1025,explore,27,154.179
38e48b29,index,19,55.949
b92d9cfe,index,4,60.967
38ef5d14,query,118,280.863
b8a8eddc,,10,
37eb0599,welcome,43,25.044
b9158040,query,54,370.982
b9256e5f,query,129,401.595
b802791b,explore,28,131.368
b8939781,index,64,55.403
b80018bd,welcome,30,28.392
381e162e,explore,147,50.868
389e3061,query,25,376.279
391d2550,explore,185,107.846
3949d1bf,explore,22,140.032
38c534ba,explore,62,100.687
35543f9a,query,38,382.407
38c46204,query,41,538.093
b91c0729,explore,127,111.556
37edb6b8,explore,112,133.695
397fb00d,query,17,212.002
b911246e,query,134,257.218
35879bc3,explore,41,70.689
b9219347,query,206,432.074
b7b6f838,explore,24,128.575
3979c71a,explore,379,152.177
390cc8b3,welcome,32,14.888
3820a503,explore,34,108.327
b8069d21,explore,175,148.770
b85b2223,explore,414,149.612
b92465d5,index,44,42.030
b93aeb4d,welcome,40,24.125
b783aac0,index,4,35.103
b81e6b1f,welcome,111,24.362
b8c6f746,welcome,25,24.575
b809a4da,query,57,392.086
b932eebf,index,11,48.087
b87903ac,query,48,362.356
b924f71e,welcome,29,39.226
37a2cd8b,explore,220,54.868
38e5123b,query,61,397.234
374f8900,query,63,469.974
36c947e5,query,108,353.370
38e48b29,explore,95,102.204
b983466d,explore,89,60.956
b8982982,welcome,8,25.397
b93c44d3,query,81,302.822
38d2d781,explore,55,166.933
396b35fd,query,21,438.415
391b468b,query,132,352.546
38afc586,explore,46,128.702
370e3459,explore,128,23.696
37edb6b8,query,87,491.085
b9130c05,index,7,70.690
3766a4dd,,33,
b6969284,query,37,288.494
b8c6f746,query,17,386.813
38c65460,welcome,7,20.965
b883842e,query,354,356.506
37485290,,16,
374be1fd,welcome,7,31.197
38a275ed,explore,197,112.036
b89ec9cf,explore,416,115.707
b9129922,explore,115,130.502
b8b47609,welcome,28,37.829
b83a13f7,welcome,50,27.721
b8899f23,explore,327,93.286
b90674aa,,10,
b8d3996f,explore,222,28.311
b92d835c,query,82,398.292
389e3061,,51,
3823b826,query,22,491.055
38f0dc34,query,103,260.661
3908aad1,query,87,405.227
b8b97ca4,query,17,450.447
b93c4db5,index,46,52.032
39015c1a,welcome,66,26.593
38980291,explore,123,93.071
38d9d675,,18,
b8992f5d,query,71,382.588
b95bbe87,welcome,47,37.361
37b4e37c,query,72,347.390
389e3061,,10,
38bf03ee,query,17,386.566
b6a076f7,query,92,357.003
38980291,explore,43,46.027
b8031bf9,query,17,346.173
b8b09a40,explore,200,112.680
b90674aa,query,203,397.033
380e8fdd,welcome,10,37.001
b93b28d7,query,304,375.702
b787c692,explore,145,199.572
3797d6a7,query,20,332.253
391a8556,query,17,490.413
b83e6c46,explore,22,136.360
38db4fae,explore,22,130.012
36b0ec8e,explore,22,120.418
38857e4b,query,26,329.378
38601037,,10,
b8069d21,welcome,22,35.909
3917cace,query,17,215.075
3917cace,explore,150,133.735
b783aac0,query,61,467.106
38ac5311,explore,60,141.814
b931a4ef,index,46,57.088
38ef5d14,explore,386,120.575
39454d0e,welcome,7,26.488
38c534ba,explore,22,75.209
b896f0d6,query,164,202.211
38717e29,query,43,320.694
390e5d1b,explore,103,194.413
390d7bef,welcome,355,35.579
381d7dd1,query,17,377.269
b70ea5fb,explore,134,80.072
b87903ac,explore,22,149.092
b851a1d5,welcome,14,53.490
b9129922,,113,
b8e6533d,query,112,332.780
36c947e5,query,42,295.805
3981c18d,query,50,302.155
b6ee888d,index,4,84.545
36a79d2b,index,4,54.031
38b663b2,,198,
37c41fa9,query,25,484.098
b849771b,explore,315,123.392
b842ae26,explore,360,101.304
38c65460,query,52,340.411
38857e4b,explore,86,77.525
b9256e5f,query,43,271.829
b6abe36a,query,43,288.218
b9051627,query,52,439.886
38c46204,index,4,52.336
39454d0e,welcome,7,23.117
b8069d21,query,17,349.859
390d7bef,welcome,63,15.182
b8982982,query,145,325.633
390e5d1b,query,17,325.943
b80b7d64,query,276,293.389
b916b847,,10,
39500b6a,welcome,7,39.694
b8992f5d,query,54,360.917
b9721abb,index,5,39.472
37485290,index,29,57.068
3885e011,explore,90,99.860
37edb6b8,welcome,7,37.818
b84d8554,,10,
39016ffa,welcome,42,30.530
370e3459,index,4,53.710
b7008ba3,explore,40,71.170
370e3459,query,37,459.077
b94ae605,explore,137,86.464
38cff809,welcome,7,24.366
390cc8b3,,14,
b96982b1,welcome,8,24.443
378adfcf,,30,
b94ae605,explore,171,141.126
b96982b1,explore,151,140.717
b852ed16,query,17,390.786
36a79d2b,query,116,369.885
b916eb9a,explore,22,118.491
b83257d7,index,4,75.078
b8515a47,welcome,23,18.988
38d99f08,index,4,29.170
b86654da,index,27,87.442
373d3202,explore,116,148.573
389073a9,,49,
b93aeb4d,explore,22,108.217
3895646c,,107,
b8ce4d69,explore,280,124.803
383eeaf4,query,167,387.230
390c55bc,query,112,324.636
b89c60d2,query,236,472.619
38491a2a,explore,35,74.264
b8f0962d,query,67,413.301
b8cf2084,welcome,44,29.706
38e3440e,,40,
b7c35ec2,welcome,18,40.967
b94ae605,query,17,438.089
38cff809,explore,158,54.571
391a8556,explore,85,99.160
b9158040,explore,114,70.133
b8efd34b,explore,387,134.360
b916b847,query,48,344.592
b89c60d2,query,324,439.790
b9256e5f,,33,
391d1347,index,44,61.955
38c534ba,index,42,67.768
39500b6a,query,21,287.128
38acef48,explore,22,101.784
b8a8eddc,query,201,317.011
37b4e37c,query,164,312.981
b9158040,welcome,14,22.687
38b42380,explore,43,281.633
b90cf171,explore,82,124.977
b91c80f6,query,50,364.049
b8ef6134,index,37,38.621
b87903ac,explore,228,113.615
b92465d5,explore,209,134.601
b7008ba3,query,51,386.061
b8f94067,query,130,328.541
b93c4db5,welcome,59,25.962
b7cdbed1,explore,61,86.883
b84ff761,explore,24,121.335
b89c60d2,explore,22,80.472
37698621,explore,213,79.540
36b0ec8e,welcome,30,43.543
b7964882,explore,93,83.914
b84dc3e6,welcome,7,22.573
38c65460,explore,101,114.833
b8dba31e,query,119,302.869
b80dff05,query,170,344.035
b7f15888,explore,22,192.908
36c947e5,query,392,348.537
b8ce4d69,explore,34,170.081
b93c44d3,query,40,386.026
b7434a1c,index,9,62.902
38713c1f,explore,54,75.720
b8c6f746,,58,
b8e6533d,,14,
3842a1a0,index,6,51.449
b87d0584,query,65,369.466
b9017c35,query,50,438.995
b8a7b0a3,,165,
b81e6b1f,explore,22,141.538
b85b2223,explore,143,124.916
b8efd34b,welcome,22,25.879
373d3202,query,17,389.703
b4a9b492,query,50,300.922
39185173,query,128,450.986
b8f0962d,explore,42,121.075
3766a4dd,index,12,31.445
b91f4de8,,55,
b89ec9cf,index,27,71.039
374be1fd,query,129,347.287
383a063e,query,17,337.688
37661fc5,explore,120,100.465
b802791b,index,8,53.028
b931a4ef,,81,
b909c26c,query,60,379.110
383dde3e,,101,
b95bbe87,explore,37,93.403
b89b7a52,index,13,30.768
38516867,explore,96,126.841
38800455,explore,43,103.986
b953da19,query,104,398.208
b85ca13c,welcome,7,32.723
38717e29,query,50,499.063
b90b1b43,welcome,27,39.195
38ac5311,,88,
386152e9,query,59,399.054
393cb3c5,query,82,386.115
38d0de9a,welcome,44,18.806
386152e9,explore,105,152.544
383eeaf4,explore,24,148.672
b93aeb4d,query,568,479.717
b8f6e53f,explore,99,38.923
358f4768,welcome,26,30.356
b8714d14,query,56,356.753
b8899f23,query,22,402.985
b8e2a647,query,77,349.601
b92bdce9,index,51,57.580
b8a03570,query,17,285.796
38d0de9a,index,19,61.208
379c0a1c,index,28,49.145
b76e9187,welcome,42,30.107
3903216a,explore,29,168.127
b8ba1a52,query,17,435.515
b86654da,explore,98,78.436
b7f37d19,explore,34,168.630
370e3459,query,120,408.408
3979c71a,index,12,44.501
b8b677f0,explore,23,69.279
38cf3752,query,56,338.639
b8f3aa35,welcome,28,45.801
374be1fd,welcome,7,32.935
b88bb94b,query,17,361.945
3979c71a,query,57,404.732
38b663b2,explore,141,172.570
39244a12,,105,
b91c0134,query,17,392.808
b7f37d19,query,45,415.053
b74f3339,welcome,43,23.363
38acef48,query,40,373.336
385b91a0,query,103,307.206
b80018bd,explore,74,64.790
38d99f08,index,28,61.057
39035516,welcome,27,41.199
381d7dd1,explore,51,91.505
38a3ae79,query,63,395.532
b8e6533d,explore,22,164.179
b812fc1f,index,10,31.273
3942c139,explore,144,86.038
b9017c35,query,17,421.978
38333ce3,index,52,49.466
b8f94067,query,17,349.311
b93c4db5,query,59,375.999
392f1857,query,215,299.604
3942c139,welcome,58,19.701
b93dd894,query,65,393.056
392caf1a,index,6,50.163
36c2a17d,query,204,338.055
b89c60d2,explore,55,119.706
38980291,explore,60,39.884
3823b826,query,176,401.019
3979c71a,,53,
b8b47609,welcome,29,27.208
b8f3aa35,explore,400,147.769
38720977,explore,80,29.654
3885e011,query,315,361.239
b9017c35,explore,357,50.122
b91c0134,explore,26,84.225
b8f6e53f,query,17,290.328
b7ddbdfa,explore,84,27.238
388d02e8,welcome,7,28.301
b8f92757,explore,22,72.403
b812fc1f,welcome,13,26.549
b9256e5f,,51,
3882f4f1,,77,
3786edc6,,33,
38cff809,index,4,47.014
b89c60d2,welcome,10,28.847
36f82cd3,query,63,456.426
b8982982,explore,337,119.399
b8549d65,query,344,420.838
3895646c,explore,27,137.981
37485290,,17,
3949d1bf,explore,40,87.901
396389c4,query,184,450.717
39185173,welcome,25,27.310
38e48b29,welcome,14,40.201
b884458d,query,68,321.770
b8e24edc,,195,
b8d5a408,explore,22,95.841
3942c139,query,26,367.521
392de0eb,index,7,43.831
b8a8eddc,explore,100,95.432
b916b847,explore,84,155.942
b91c0134,explore,22,49.507
396389c4,query,96,438.237
b8f92757,index,18,40.926
b8549d65,explore,25,113.536
38857e4b,index,9,60.221
