"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
b95bf8b2,welcome,26,28.371
b8195359,query,56,328.234
39049659,welcome,39,33.780
b768570d,query,191,389.495
3932d4b9,explore,340,126.077
39090f5c,query,17,424.712
b8e9a607,explore,56,104.274
b943987a,query,224,369.011
3845864b,query,17,338.960
b92d477d,,49,
37c7cb8b,welcome,7,23.370
b8958c60,welcome,34,24.924
38c0546f,query,35,316.208
398151a4,query,17,392.192
b7e2f376,query,38,479.242
b81fda2a,explore,33,115.676
38a1d953,explore,292,147.095
b8ecf07f,explore,22,119.786
37539020,explore,158,89.001
39049659,query,251,398.767
b89e37f8,query,219,375.768
3569c15e,welcome,147,31.926
b930a379,welcome,29,22.796
b8b742d2,query,49,252.474
b914038d,welcome,67,31.637
b95bf8b2,query,260,418.843
37fc0708,query,48,398.081
37fc0708,query,125,319.108
39355fb2,,61,
b7e2f376,index,28,56.869
36b6d5a7,query,302,441.044
360d9967,query,32,479.118
38afb70e,query,17,320.450
b6b176aa,query,70,449.438
370d5c5c,explore,150,102.978
380e5166,,111,
b85995b2,welcome,18,23.755
b91af4ab,explore,22,107.234
38b8dbce,query,45,377.091
38d263e1,explore,22,198.232
b8ce585e,explore,23,127.194
38eb8fd2,query,56,514.310
b8d6e107,welcome,24,40.535
b9540e8c,query,148,304.674
383d1efe,query,17,421.412
b8f2f05a,index,6,48.233
b8d6e107,explore,93,166.020
378727cf,welcome,7,29.220
b70fdeaa,welcome,7,41.305
38f4af8f,index,11,72.261
b858d797,explore,245,43.117
b818edf3,,21,
b9084a36,,49,
391afd04,query,55,473.016
381295ed,query,103,449.340
38abaf39,explore,24,125.038
b7e2f376,query,158,437.213
b802772a,index,4,54.937
b818edf3,query,40,467.217
3920e3f9,explore,103,114.401
b8783c9a,query,110,303.752
380fd71c,explore,30,84.300
3865a60f,explore,69,71.227
b81e144e,query,33,409.402
b8891335,query,55,341.767
b975a4a0,query,101,470.668
b85f2d16,,37,
391bab8d,,24,
385131c9,explore,235,147.749
389be43a,query,117,308.341
b8767f5c,explore,82,116.554
38e816de,query,20,490.379
37a9a5fe,welcome,7,49.905
b888097b,explore,22,150.632
38eb8fd2,query,54,375.084
360d9967,query,153,398.449
3865a60f,index,26,38.048
38f034ff,welcome,79,35.724
b873eff6,query,291,356.783
b91af4ab,welcome,30,30.051
39016040,explore,401,113.656
b868ceb1,welcome,56,14.828
37539020,explore,35,109.555
387a693d,query,115,413.490
39000f3d,index,15,48.899
39355fb2,query,22,405.038
b818edf3,explore,36,45.995
b790afc9,query,17,461.878
b895f7c2,welcome,178,38.427
37428674,explore,70,52.768
b86d790b,welcome,50,21.867
b3d96130,query,44,258.241
b70fdeaa,query,17,211.212
38b9b021,welcome,58,33.255
b7fef8a7,query,43,322.153
b7a0f3c7,,31,
b879de94,query,213,421.195
38a1d953,,24,
b91af4ab,explore,48,112.939
b63d36a8,query,17,505.518
b837e598,welcome,87,39.899
3898ee45,query,22,324.635
39224ed6,query,24,364.853
3815f55e,index,4,36.453
b8622cb9,query,17,370.714
37539020,query,172,338.089
b7f5e8cc,query,83,490.688
b7f5fcff,welcome,80,18.874
b75ae6f9,query,17,481.086
b6b176aa,query,17,391.064
3834ebb4,welcome,95,34.305
b82746bb,query,84,350.663
b90cfdc5,explore,26,89.937
3762ca0a,,37,
b813e095,query,23,356.120
38c27f22,explore,66,76.926
b8ce585e,welcome,8,21.525
36fcc444,explore,62,78.435
381d46a4,explore,129,172.528
b8991e6f,welcome,143,34.057
37a9a5fe,welcome,23,39.969
b8ce585e,query,17,366.813
38565837,welcome,65,48.607
b847509d,welcome,33,37.352
370d5c5c,query,17,345.265
385c9181,welcome,7,37.499
b85b0e88,query,17,437.529
b7a0f3c7,explore,46,152.798
b914038d,,32,
b82746bb,query,88,423.957
b800a2e4,,50,
b9321f56,explore,206,149.910
3941a876,explore,179,77.803
385131c9,explore,52,150.144
b8834030,index,15,37.763
38487cd6,query,230,349.184
38b0f557,welcome,9,27.286
b831a2f9,explore,57,127.367
b90cfdc5,welcome,19,35.299
37ad4bb0,explore,213,108.385
35c939f6,query,17,358.883
37b1e3d8,explore,242,157.404
b790afc9,welcome,70,31.824
b7309af4,,18,
381cdeea,welcome,20,17.641
b85b0e88,index,30,45.515
b91c111d,query,17,433.581
b90fc9aa,query,17,367.528
3836adc1,query,29,298.503
b8958c60,,91,
b8860a5d,query,124,494.660
38a1d953,query,181,364.253
b807faf0,explore,259,19.225
b9084a36,query,44,414.472
b992c1b8,query,17,338.663
37ec6647,query,17,447.889
b80d4f1b,index,4,65.878
38990fd8,welcome,9,27.954
b79d8fe6,explore,113,140.371
384896a3,,19,
37c1cf55,index,15,60.494
b92d477d,,23,
b891e74d,explore,37,124.874
37c7cb8b,query,168,362.379
39090f5c,welcome,42,30.024
387a693d,query,291,430.428
3836adc1,query,94,394.985
b8a5e039,index,20,66.816
3869f186,query,17,373.900
b8927d2a,query,17,385.016
b85ecb74,query,130,397.043
b86ad2f3,,60,
b7a0f3c7,explore,97,134.205
38737cb7,welcome,65,27.010
38aced5b,explore,74,108.888
37512f18,query,106,338.631
37ad4fb0,explore,152,62.619
3932d48d,welcome,7,34.660
37155b24,explore,119,120.998
b790afc9,welcome,64,35.130
b8c198f9,welcome,24,36.281
b891e74d,,105,
3900c784,query,19,388.283
b8622cb9,explore,53,93.353
b80f4cdb,query,60,279.679
b57e2c76,welcome,10,21.001
38afb70e,explore,22,84.707
3929d239,index,15,57.590
370066d1,welcome,27,26.278
37bbd429,welcome,7,40.627
b70fdeaa,index,7,45.203
382d28b2,explore,44,127.476
b91008bf,query,193,325.750
b8859854,query,40,374.882
38a1d953,query,17,330.235
37c8b5dc,,10,
3844818b,explore,84,50.904
36fcc444,query,157,311.832
b8f74b43,explore,22,104.498
380e5166,query,29,377.198
b873eff6,query,84,469.743
3932d4b9,query,22,406.313
b90f23d2,explore,27,41.023
b75ae6f9,query,146,306.011
b90f23d2,explore,22,136.872
b75ae6f9,query,85,384.992
36b6d5a7,query,35,338.727
37f6eef3,welcome,56,38.676
37b91f73,explore,182,104.982
390a3437,query,351,452.495
389b4382,query,53,242.365
38aceac6,query,17,434.179
b8e8b663,query,17,525.014
374e965b,welcome,51,20.118
b8860a5d,query,101,424.886
38aced5b,query,68,375.538
381a9191,explore,83,119.389
b8904eb4,welcome,35,19.425
b81bc207,query,37,522.386
381f446e,query,17,395.634
b72c3ec0,welcome,15,21.927
b72c3ec0,query,25,418.462
b785e780,explore,153,167.168
381295ed,welcome,37,22.849
36124c2e,index,9,68.634
b90fc9aa,query,44,294.118
b92fc5f0,welcome,7,13.426
b835f7f1,query,281,248.782
b71eab1e,welcome,32,25.690
b906d980,welcome,27,35.958
b94efb7e,,39,
b8958c60,explore,22,124.076
3834ebb4,welcome,90,37.711
3803d365,query,17,407.011
385f5a4a,,16,
b8767f5c,explore,120,96.035
b893d062,query,176,347.754
371ac991,explore,22,130.380
b57e2c76,explore,181,183.411
b76c6ced,welcome,39,32.709
b90f23d2,,27,
38c3ffcd,query,41,429.179
b86d9dc1,welcome,10,31.951
b8c9731e,query,32,378.369
38a3efc1,explore,425,154.654
b934f3aa,query,300,396.183
38b0f557,query,20,333.787
391afd04,explore,73,125.779
387a8f1f,index,10,32.335
b873eff6,welcome,23,15.530
3826f7c3,query,63,386.018
380270e6,welcome,7,18.785
381295ed,explore,912,164.248
388f36a9,query,138,364.894
b8900d87,explore,249,111.714
b7a78440,query,87,372.254
b92c2cc4,index,7,40.519
b8b16108,explore,183,110.610
b72c3ec0,welcome,7,28.826
b801dc46,welcome,39,31.068
3844818b,query,40,347.534
38669f48,query,19,372.599
380c2bb7,query,71,351.206
b8d6e107,explore,56,112.238
37b91f73,,46,
3898ee45,query,233,416.910
b85aa33b,explore,52,167.959
39221e65,query,182,397.649
378727cf,query,20,483.128
b90fc9aa,query,185,339.102
b8c736c9,explore,49,114.540
3932d48d,query,17,340.219
37fc0708,query,137,347.926
38d352e7,query,17,302.435
3762ca0a,explore,177,144.915
b7f5fcff,welcome,50,30.562
b88f2333,welcome,129,35.559
380fd71c,query,17,305.889
370d5c5c,query,73,339.916
388f36a9,index,5,59.203
b934c07d,welcome,7,39.255
b89f99af,explore,431,43.935
b8767f5c,query,73,427.723
38abaf39,query,17,232.644
b88f4fdd,welcome,7,24.862
38669f48,query,24,459.041
b8e792a8,explore,22,100.680
386a0b12,welcome,7,24.175
37359cdc,index,33,28.086
b8927d2a,index,13,52.479
b895f7c2,query,51,337.935
b76c6ced,explore,270,130.809
b8571640,welcome,56,40.802
38b9b021,query,96,463.284
389e59a0,query,118,353.213
b88b101c,query,99,372.351
383d1efe,explore,36,96.643
b71e4a2f,index,12,75.650
382da54f,index,18,48.091
b8cfcebf,query,64,414.224
b837e598,welcome,57,25.261
388ab882,welcome,75,21.083
38f034ff,explore,199,107.000
b80f4cdb,explore,32,65.211
b9540e8c,query,34,392.483
b95d5406,welcome,23,24.693
b88b101c,query,73,244.915
b92b7209,query,75,368.019
b8c198f9,query,74,370.067
b7a0f3c7,,17,
b3d96130,,28,
38eb8fd2,welcome,19,30.318
3900c784,welcome,7,21.368
37512f18,query,17,429.933
b7e311d1,welcome,29,33.563
389e59a0,query,53,321.991
b8c9731e,welcome,30,27.505
b71eab1e,index,17,50.335
39716b42,explore,118,10.643
b95bf8b2,welcome,42,14.771
b946dde1,,59,
39355fb2,query,28,453.365
381a9191,index,31,88.286
391c52cd,query,78,311.358
37a84561,explore,202,77.392
39716b42,explore,101,154.294
38669f48,explore,190,73.395
b88cec38,explore,37,94.477
3792dc7e,welcome,30,37.435
391476c9,query,43,367.022
b7fef8a7,explore,96,37.680
b7e70050,query,128,399.215
382d28b2,query,17,397.113
36b6d5a7,welcome,7,8.463
3917a7ea,,79,
387256e1,explore,100,164.895
3585643c,query,166,341.252
b6b176aa,,56,
b934f3aa,explore,69,67.752
b85b9a21,explore,37,115.071
b8fbb05a,explore,24,81.422
b7a0f3c7,query,285,353.782
383f50cb,welcome,86,30.833
b70fdeaa,welcome,7,20.676
38abaf39,welcome,108,22.661
385131c9,welcome,31,31.751
3569c15e,query,17,412.587
b8622cb9,query,33,400.574
b8c736c9,welcome,33,29.188
3762ca0a,explore,162,15.328
38bd3dd9,welcome,87,39.046
396e7268,welcome,31,22.033
b7cb6cd3,query,22,364.375
37b51d59,explore,86,80.843
37c1cf55,query,45,386.425
3726cc1f,query,17,387.099
384cef7c,explore,175,106.596
39716b42,welcome,47,35.594
381cdeea,query,119,373.343
3865a60f,welcome,22,34.507
b797ad79,query,154,360.057
385131c9,explore,96,116.090
391afd04,query,17,453.109
b91c111d,welcome,7,49.410
378925ed,query,46,397.830
b6a675b9,,91,
35c939f6,query,17,452.056
b992c1b8,explore,98,106.063
37b51d59,query,17,376.958
38b9b021,query,166,297.050
b71a97e8,explore,49,146.641
b89f99af,query,62,542.064
b7a0f3c7,query,56,335.223
b8571640,welcome,95,23.318
b8f2f05a,query,86,442.377
b81fda2a,index,8,35.376
38aceac6,query,20,323.205
b8571640,explore,256,96.639
b7e142d9,explore,102,149.997
b7dbd172,welcome,7,35.489
388ab882,index,16,26.294
b86e1c32,explore,180,126.149
b858d797,welcome,62,33.738
3569c15e,,58,
b57e2c76,welcome,10,17.135
39090f5c,welcome,30,58.714
37512f18,welcome,61,33.139
3585643c,query,62,475.541
36124c2e,,157,
b797ad79,welcome,15,27.835
35f35bc5,index,55,47.854
b8ecd5a1,query,28,381.723
38abaf39,,85,
37512f18,index,4,5.665
b800a2e4,,10,
37a84561,,10,
b7f5fcff,query,26,339.173
b906d980,query,217,434.569
385c9181,welcome,15,36.878
389b678c,query,174,408.470
38565837,explore,230,104.411
b91733dd,index,4,48.202
b95d5406,query,27,428.783
37ed953d,explore,80,79.761
b8a9dc67,welcome,167,35.076
b90fc9aa,query,99,352.446
b943987a,query,40,315.254
38c80056,index,14,69.720
39716b42,query,36,505.232
b835f7f1,query,111,315.355
b8d532d7,query,25,443.590
3794d5b0,welcome,7,35.876
38e816de,,19,
b8a5e039,explore,22,118.186
b8c0fe9e,explore,68,65.334
b790afc9,explore,301,117.426
38e3272e,explore,45,117.971
380c2bb7,explore,169,85.562
b8891335,query,72,357.712
38a1d953,welcome,13,27.657
b8c198f9,welcome,7,43.764
b858d797,index,24,34.480
b6454418,query,42,389.180
b588a104,query,203,426.254
b9084a36,explore,22,75.764
38d8af08,query,140,354.395
38b9b021,explore,68,100.536
b8de2609,query,75,416.221
b6454418,welcome,136,44.449
b868ceb1,welcome,29,22.292
382682ec,explore,22,137.144
37155b24,query,22,355.992
378925ed,query,19,377.333
37155b24,index,16,52.261
388ab882,query,197,358.516
b8767f5c,index,17,51.049
b8d6e107,explore,176,99.687
b7309af4,,50,
391afd04,explore,109,62.032
b8b35860,explore,243,108.865
b79d8fe6,explore,22,60.054
b800a2e4,explore,54,119.128
38b9b021,explore,22,102.760
38889a72,query,50,452.008
35f35bc5,explore,90,79.564
398b9355,explore,165,111.722
374e965b,query,17,433.266
37dcf7ac,index,14,22.194
b7309af4,explore,209,75.952
b71eab1e,,60,
b6fd8074,explore,83,71.087
38d263e1,explore,65,153.127
b81e144e,explore,96,62.482
38487cd6,welcome,29,39.700
3865a60f,query,17,394.643
b8b4c8e3,,23,
b8d04266,explore,22,156.661
b90f23d2,explore,77,88.682
3852af52,query,238,400.612
b7e70050,,29,
36cec674,query,17,299.876
b88f4fdd,welcome,35,32.982
b891e74d,welcome,81,45.250
3505fbaa,welcome,27,28.808
381cdeea,welcome,9,36.615
b7e142d9,query,100,326.400
b85b9a21,explore,66,166.364
b88f4fdd,welcome,23,13.550
398b9355,explore,165,111.788
37ad90cf,explore,22,109.766
381295ed,query,17,439.824
386a0b12,explore,211,119.960
b801dc46,explore,67,93.570
b7fef8a7,query,134,402.824
b7f5e8cc,query,96,375.031
378e51c0,,46,
38565837,explore,22,94.383
b95d5406,query,124,322.388
b8e792a8,query,83,295.474
b934f3aa,explore,246,134.691
b946dde1,welcome,15,48.077
36cec674,welcome,75,27.060
b8660a28,explore,23,89.853
3762ca0a,query,61,385.908
b80d4f1b,query,248,510.229
b88f3fd2,explore,22,147.852
b8859854,query,109,421.650
b8767f5c,explore,71,136.913
37b91f73,query,33,387.588
b8900d87,query,121,398.058
3844818b,explore,101,88.352
391bab8d,welcome,7,27.241
b6a675b9,explore,65,135.133
37ccaef7,,175,
370066d1,query,28,317.609
b93c986d,query,33,269.364
b8991e6f,explore,235,151.383
b7e142d9,explore,23,77.883
b95d5406,index,10,51.776
378925ed,query,195,379.883
b85b0e88,welcome,7,24.740
38e3272e,explore,27,149.709
b8c4a9b3,query,161,386.746
b8783c9a,welcome,87,21.588
b891e74d,query,17,304.635
b8a5e039,welcome,7,33.637
b8fa09b8,query,66,343.705
b83463f3,query,36,436.434
3726cc1f,index,4,49.852
382682ec,index,10,24.601
38cc91c1,explore,57,86.725
b84b8870,,10,
37539020,explore,147,134.147
b8fbb05a,explore,257,150.323
372ce1a8,welcome,19,25.548
38908b3d,explore,22,83.529
380270e6,explore,22,119.987
398b9355,explore,82,79.349
38ed7c67,explore,30,188.918
b797ad79,query,64,320.890
37bbd429,explore,88,125.041
b85b0e88,explore,22,141.531
3803d365,query,141,325.600
3844818b,explore,174,62.491
3844818b,query,216,342.528
b71eab1e,query,85,370.222
b72c3ec0,explore,355,147.138
38669f48,query,17,466.865
37fc0708,explore,135,107.224
380270e6,explore,147,140.376
37359cdc,query,17,424.364
b85f2d16,query,23,291.096
b93d1da9,query,62,317.826
380e76e5,explore,57,73.976
392fdf94,query,75,486.076
b8d04266,explore,544,94.421
35f35bc5,explore,51,45.821
b7e2f376,,115,
385f5a4a,query,112,429.319
37c1cf55,,10,
389b4382,explore,285,129.252
370066d1,explore,24,123.903
3960a2b0,explore,27,181.164
b9017e01,query,244,355.602
371ac991,explore,103,143.811
38f68c15,query,102,366.167
386a0b12,explore,22,31.250
36b6d5a7,query,17,297.646
b91f358f,query,66,405.312
b8597376,explore,22,174.967
39016040,explore,294,103.457
38a575d0,query,98,451.306
b92f1272,,99,
b8a9dc67,query,74,369.975
b82746bb,explore,104,105.576
b8b16108,query,192,372.604
b71ae5ad,query,65,436.194
b7ff443b,query,150,360.811
b876c3d5,query,39,348.581
b79d8fe6,,53,
382d28b2,query,25,380.647
39000f3d,explore,169,146.202
b92fc5f0,query,333,318.240
b8b16108,query,122,313.545
b8c0fe9e,welcome,49,22.953
b934c07d,welcome,20,25.782
3834ebb4,index,19,63.067
b86fbec8,explore,112,156.013
b86d790b,index,5,45.648
b8ae0f0a,,72,
38b5bdc6,query,17,325.596
b85b0e88,query,17,300.904
37bbd429,query,41,458.884
38cc91c1,query,17,379.544
389e59a0,explore,308,97.198
b912f681,explore,96,149.862
3941a876,,10,
38e816de,query,60,398.948
3794d5b0,query,217,459.977
b90ae182,explore,512,126.167
b7f5e8cc,,46,
38ba0efe,explore,36,63.433
37a9a5fe,query,18,445.846
398151a4,query,134,406.580
b7f5fcff,explore,537,112.900
b845ade7,index,5,19.865
389be43a,explore,65,198.956
370d5c5c,welcome,7,21.717
38e816de,query,54,334.333
b60ea074,index,11,43.261
38715f17,query,57,262.128
b8bd209b,welcome,20,23.975
b8e9a607,index,36,60.095
b818edf3,query,17,452.575
b7f5fcff,index,12,55.645
37ec6647,query,48,448.535
b8ecf07f,query,31,474.350
b7dbd172,index,55,55.687
38e3272e,explore,73,116.929
382682ec,explore,83,128.192
b866124f,query,290,357.149
390a3437,query,137,372.993
38bfbe11,query,59,256.831
38d352e7,welcome,25,28.969
b8991e6f,explore,165,107.233
b943987a,,23,
38d0d879,query,26,370.977
3941a876,query,181,417.725
b8c00b60,query,70,353.944
b8195359,index,24,62.649
38a26360,query,68,266.957
38d263e1,query,17,365.555
b8b35860,index,4,55.985
b800d5e2,explore,22,121.240
b912f681,index,16,60.050
37ec6647,index,27,26.435
37359cdc,query,17,297.783
b95bf8b2,,20,
37bbd429,welcome,55,18.929
381d46a4,query,17,316.234
3898cf4b,,10,
b71a97e8,explore,49,53.069
38bd3dd9,query,189,358.068
39049659,query,64,457.215
3726cc1f,explore,126,158.532
b7cb6cd3,explore,578,144.949
b8fbb05a,query,105,396.796
b6b176aa,welcome,73,20.442
b8927d2a,,22,
b8622cb9,query,17,375.303
37b51d59,query,17,435.023
38737cb7,explore,350,95.758
38c0546f,explore,113,169.307
b91f358f,welcome,7,24.928
3919d2b8,explore,22,115.319
b88c0eb2,explore,76,121.793
b6a675b9,welcome,7,25.772
b86ad2f3,,102,
3852af52,query,207,426.486
b8fa09b8,explore,173,72.706
36b6d5a7,welcome,26,33.430
b85995b2,explore,106,62.240
3803d365,query,104,400.093
b906336c,query,22,287.166
b8834030,welcome,28,21.287
37539020,query,85,421.284
b76c6ced,query,34,454.716
b847509d,explore,72,94.836
3884d93f,query,17,421.854
b858d797,query,175,286.622
38941c18,explore,56,95.702
37c1cf55,welcome,15,28.163
37c8b5dc,explore,43,78.604
37ad4fb0,query,67,482.718
b813e095,welcome,23,44.923
b903f2ce,query,23,301.999
b72c3ec0,query,17,396.095
b85aa33b,explore,31,132.136
b85f2d16,query,17,379.944
37539020,,10,
b63d36a8,query,17,301.648
36fcc444,query,330,238.210
383f50cb,query,86,377.222
b90fc9aa,query,17,373.531
b6b176aa,query,21,377.327
b8c1f1c6,welcome,43,23.476
b893d062,explore,138,113.210
38a1d953,explore,42,85.053
383d1efe,explore,741,121.882
379bbcac,,102,
b91c111d,query,124,331.035
b8860a5d,explore,49,76.516
b914038d,welcome,9,26.939
38c32354,welcome,103,26.265
b888097b,query,64,407.802
393a3727,explore,22,90.344
3667ff7b,query,68,422.814
389b678c,query,258,402.854
b797ad79,explore,43,153.248
b903f2ce,query,38,371.838
38a3efc1,query,184,284.055
b7d35888,query,44,480.011
3932d4b9,explore,284,132.720
b86ad2f3,explore,42,60.187
b6b176aa,explore,22,124.022
b866124f,explore,38,91.131
38eb8fd2,query,37,410.394
b7dbd172,query,62,378.562
383d1efe,welcome,42,29.702
b797ad79,query,38,470.861
3834ebb4,explore,41,31.578
3900c784,index,4,26.195
b8c4a9b3,explore,22,131.774
3884d93f,,100,
393902b9,index,64,67.878
b7e5c163,welcome,7,20.526
b85bcc4e,welcome,37,44.336
b86e1c32,welcome,8,25.624
3785c0d6,query,17,502.150
378727cf,query,50,406.016
3932d48d,welcome,7,16.025
371ac991,welcome,19,33.085
3785c0d6,explore,179,57.056
b914038d,welcome,52,32.771
b6a30ae3,explore,52,107.189
b8bd209b,query,115,291.727
388ab882,,55,
3929d239,query,63,314.169
3932d48d,query,213,470.111
b78cacbd,index,20,63.979
b8991e6f,query,19,435.486
b79d8fe6,explore,332,193.932
b7ff443b,explore,141,41.295
3505fbaa,query,47,327.208
b8195359,query,107,376.397
b85b9a21,query,115,414.262
b71eab1e,welcome,81,23.565
37ec6647,query,42,350.483
b824243f,welcome,22,16.785
b588a104,index,4,52.124
391afd04,query,81,323.554
3505fbaa,index,20,33.713
3826f7c3,query,52,400.857
38f68c15,query,60,409.825
b807faf0,welcome,7,36.111
38ba0efe,explore,36,115.710
b90f23d2,query,76,306.335
b8c00b60,explore,328,108.339
391476c9,,10,
3834ebb4,query,41,318.526
380c2bb7,explore,22,57.325
3960a2b0,welcome,97,42.431
b71a97e8,index,7,5.105
36b02f39,query,17,365.637
38908b3d,explore,417,101.400
374e965b,welcome,116,39.709
b7f87489,query,33,428.661
b8c1f1c6,,38,
36124c2e,query,17,516.481
b8b4c8e3,explore,24,112.150
b92b7209,welcome,17,28.746
b8e792a8,explore,22,107.784
36124c2e,explore,223,142.395
b912f681,query,17,373.842
39090f5c,query,30,411.262
3960682f,explore,147,166.616
360d9967,explore,142,60.965
38c32354,welcome,32,35.625
396f9163,query,158,338.038
38d263e1,explore,416,106.324
b92d477d,query,17,405.615
3844818b,query,40,423.239
39016040,explore,57,142.160
38c27f22,explore,40,54.480
37dcf7ac,welcome,47,7.129
3898ee45,explore,70,88.427
b6e4e551,query,17,441.747
b6454418,query,17,355.899
b71a97e8,query,43,388.713
38669f48,welcome,10,16.809
b8b742d2,query,194,321.142
b85f2d16,query,119,403.234
372ce1a8,welcome,21,32.094
3708600b,explore,259,104.645
b7f87489,welcome,49,25.157
b90f23d2,query,44,408.400
38aebd9d,query,55,420.201
b7fef8a7,index,54,34.489
b81fda2a,explore,22,90.775
3792dc7e,query,17,363.497
3932d4b9,index,4,33.798
38c27f22,query,47,296.559
3667ff7b,query,211,375.520
37b1e3d8,query,205,323.782
b80a284d,explore,76,86.521
3932d48d,query,118,298.564
b80f4cdb,query,212,335.910
3585643c,index,21,17.374
38a26360,explore,134,102.675
b9393d2a,query,77,419.467
b891e74d,query,160,422.211
b71ae5ad,query,297,446.844
b9462ee8,explore,22,122.164
b837e598,query,17,406.439
381f446e,,155,
3794d5b0,explore,42,168.601
3884d93f,explore,81,110.232
b800a2e4,explore,59,109.601
b807faf0,welcome,43,33.710
b8f830ef,welcome,26,19.809
3585643c,query,23,457.383
37c8b5dc,query,62,420.181
b925ee45,query,56,424.017
b71a97e8,explore,442,118.591
b992c1b8,welcome,30,32.166
38a1d953,index,22,45.999
38669f48,query,84,407.749
